datetime_fitted,manual_fit,Region,Year,Mean,Median,StDev,t.start.,t.max_real.,t.end.,t.duration.,Magnitude,Amplitude,Threshold,settings_region,settings_sat_alg,settings_concentration_type,settings_cell_size_model1,settings_cell_size_model2,settings_year,settings_composite,settings_log_chla,settings_yearday_slide,settings_percent,settings_outlier,settings_dailystat,settings_pixrange1,settings_pixrange2,settings_fitmethod,settings_bloomShape,settings_smoothMethod,settings_loessSpan,settings_t_range,settings_ti_limits,settings_tm_limits,settings_ti_threshold_type,settings_ti_threshold_percent,settings_ti_threshold_constant,settings_tm,settings_beta,settings_use_weights,settings_rm_bkrnd,settings_flag1_lim1,settings_flag1_lim2,settings_flag2_lim1,settings_flag2_lim2,settings_threshcoef,settings_fullrunoutput_png,settings_fullrunoutput_statcsv,settings_fullrunyears,settings_fullrunboxes,settings_box,settings_custom_name,settings_polystr
,TRUE,SPB,2003,0.272380947,0.321150035,1.549417254,252,335,,,,,0.336886312,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2003,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"185,365","185,250","190,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SPB,custom,"",
,TRUE,SPB,2004,0.454938082,0.517124458,1.599661316,246,276,284,38,13.44301311,0.455011532,0.565218451,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2004,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"185,365","185,250","190,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SES,custom,"",
,TRUE,SPB,2005,0.341633334,0.291625727,1.792330557,256,335,,,,,0.304291071,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2005,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"170,365","185,260","190,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",AC,custom,"",
,TRUE,SPB,2006,0.370559042,0.308257036,1.752165405,254,259,,,,,0.403145527,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2006,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"170,365","185,275","190,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HIB,custom,"",
,TRUE,SPB,2007,0.249962287,0.236479579,1.581053976,269,321,,,,,0.256430442,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2007,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"170,365","185,275","190,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",NENS,custom,"",
,TRUE,SPB,2008,0.311398083,0.320972033,1.417862953,263,301,,,,,0.348987918,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2008,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"170,365","185,275","190,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SAB,custom,"",
,TRUE,SPB,2009,0.311787743,0.326934304,1.968831683,264,288,,,,,0.344292105,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2009,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"170,365","185,275","190,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HB,custom,"",
,TRUE,SPB,2010,0.522620099,0.55227332,1.632244283,249,311,318,69,23.17676267,0.586909037,0.571916835,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2010,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"170,365","185,275","190,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",FP,custom,"",
,TRUE,SPB,2011,0.572099524,0.466294008,2.051504374,269,313,,,,,0.520968545,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2011,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"170,365","185,275","190,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SPB,custom,"",
,TRUE,SPB,2012,0.250639371,0.251530579,1.699631443,254,318,,,,,0.273864854,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2012,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"170,365","185,275","190,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SES,custom,"",
,TRUE,SPB,2013,0.295372607,0.287082524,1.749107198,249,284,,,,,0.307513492,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2013,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"145,365","185,275","190,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",AC,custom,"",
,TRUE,SPB,2014,0.293191886,0.292125545,1.429046204,221,242,,,,,0.314424887,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2014,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"175,365","185,275","190,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HIB,custom,"",
,TRUE,SPB,2015,0.311587022,0.286375133,1.60177868,263,322,,,,,0.311193106,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2015,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"175,365","185,275","190,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",NENS,custom,"",
,TRUE,SPB,2016,0.508385898,0.628496712,1.831568421,248,250,261,13,8.257424237,0.75901572,0.710371381,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2016,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"170,365","185,275","190,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SAB,custom,"",
,TRUE,SPB,2017,0.328968136,0.352710893,1.700535898,245,292,,,,,0.383655758,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2017,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"180,365","185,275","190,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HB,custom,"",
,TRUE,SPB,2018,0.312442214,0.301859836,1.515413545,236,312,,,,,0.33469269,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2018,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"173,365","185,275","190,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",FP,custom,"",
,TRUE,SPB,2019,0.348339785,0.343596989,1.827748506,249,316,,,,,0.341143747,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2019,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"190,365","185,275","190,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SPB,custom,"",
,TRUE,SPB,2020,0.335900107,0.299355235,1.571163841,256,332,,,,,0.334583312,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2020,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"190,365","185,275","190,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SES,custom,"",
,TRUE,SPB,2021,0.44162074,0.429129594,1.701313539,257,306,,,,,0.525980665,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2021,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"180,365","185,275","190,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",AC,custom,"",
,TRUE,SPB,2022,0.364753184,0.384565766,1.562730745,267,311,,,,,0.420137763,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2022,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"173,365","185,275","190,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HIB,custom,"",
,TRUE,SES,2003,0.238596001,0.237195113,1.405980338,251,252,273,22,1.881039737,0.116710188,0.248867687,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2003,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"180,365","185,275","190,316",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",NENS,custom,"",
,TRUE,SES,2004,0.396683562,0.457193548,1.656300501,260,272,283,23,7.929548397,0.408721907,0.45994339,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2004,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"175,365","185,275","190,315",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SAB,custom,"",
,TRUE,SES,2005,0.324775944,0.271462345,2.121549803,266,319,,,,,0.318752042,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2005,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"175,365","185,275","190,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HB,custom,"",
,TRUE,SES,2006,0.213952179,0.225560078,1.819657942,257,258,,,,,0.255585535,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2006,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"175,365","185,275","190,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",FP,custom,"",
,TRUE,SES,2007,0.149467779,0.121795939,1.701711949,272,339,,,,,0.130737158,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2007,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"200,365","200,275","200,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SPB,custom,"",
,TRUE,SES,2008,0.241130556,0.229976743,1.661646023,284,351,,,,,0.239697542,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2008,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"195,365","195,275","195,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SES,custom,"",
,TRUE,SES,2009,0.276878625,0.178137223,3.195885512,252,313,,,,,0.178137248,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2009,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"185,365","195,275","195,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",AC,custom,"",
,TRUE,SES,2010,0.64189433,0.507524678,2.111673317,267,276,,,,,0.562204873,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2010,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"150,365","195,275","195,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HIB,custom,"",
,TRUE,SES,2011,0.490184254,0.440623052,1.767706172,264,318,,,,,0.461990712,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2011,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"150,365","195,275","195,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",NENS,custom,"",
,TRUE,SES,2012,0.277809467,0.252046932,1.951498552,282,319,,,,,0.276957982,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2012,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"190,365","195,275","195,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SAB,custom,"",
,TRUE,SES,2013,0.231712436,0.203141705,1.753444189,272,332,,,,,0.214107807,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2013,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"185,365","195,275","195,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HB,custom,"",
,TRUE,SES,2014,0.251074983,0.254542575,1.510594087,287,353,,,,,0.280569606,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2014,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"190,365","195,275","195,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",FP,custom,"",
,TRUE,SES,2015,0.233814867,0.217347113,1.815537885,271,360,,,,,0.234094653,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2015,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"180,365","195,275","195,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SPB,custom,"",
,TRUE,SES,2016,0.330488169,0.341845009,1.713645087,275,291,,,,,0.360921065,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2016,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"180,365","195,275","195,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SES,custom,"",
,TRUE,SES,2017,0.313981502,0.292865261,2.169117902,257,332,,,,,0.302449463,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2017,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"205,365","205,275","205,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",AC,custom,"",
,TRUE,SES,2018,0.325998799,0.304619996,1.690381087,266,312,,,,,0.285245485,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2018,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"205,365","205,275","205,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HIB,custom,"",
,TRUE,SES,2019,0.294211633,0.240511774,2.099136903,249,311,,,,,0.261180822,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2019,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"185,365","185,275","185,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",NENS,custom,"",
,TRUE,SES,2020,0.306730923,0.281078267,1.755275928,260,360,,,,,0.302058018,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2020,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"165,365","165,275","165,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SAB,custom,"",
,TRUE,SES,2021,0.356450136,0.275335199,2.341134516,265,295,,,,,0.294693791,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2021,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"175,365","175,275","175,364",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HB,custom,"",
,TRUE,SES,2022,0.207740856,0.213838138,1.501401683,259,311,,,,,0.225881629,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2022,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"180,315","180,275","180,314",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",FP,custom,"",
,TRUE,AC,2003,0.290632898,0.293984858,1.809325461,245,262,,,,,0.329752487,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2003,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"180,328","180,275","180,327",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SPB,custom,"",
,TRUE,AC,2004,0.404183619,0.431692202,1.73428885,246,284,284,38,14.38632044,0.571613786,0.49946747,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2004,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"180,328","180,275","180,327",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SES,custom,"",
,TRUE,AC,2005,0.376803156,0.442621676,1.850825734,250,272,292,42,14.37674213,0.47955065,0.51131365,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2005,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"170,328","180,275","170,327",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",AC,custom,"",
,TRUE,AC,2006,0.424249943,0.431085138,1.783956984,253,327,,,,,0.476713505,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2006,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"170,328","180,275","170,327",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HIB,custom,"",
,TRUE,AC,2007,0.342094903,0.370026524,1.661920876,218,299,,,,,0.38852785,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2007,1,TRUE,1,20,none,average,"","",thresh,symmetric,no,,"180,328","180,275","180,327",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",NENS,custom,"",
,TRUE,AC,2008,0.392660548,0.397487779,1.774541121,247,263,304,57,20.31182922,0.823318163,0.415182258,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2008,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"180,328","180,275","180,327",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SAB,custom,"",
,TRUE,AC,2009,0.388475926,0.473686686,1.972448403,240,315,,,,,0.500492165,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2009,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"180,328","180,275","180,327",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HB,custom,"",
,TRUE,AC,2010,0.647388713,0.773700899,1.957574738,260,270,,,,,0.913019707,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2010,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"175,328","175,275","176,327",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",FP,custom,"",
,TRUE,AC,2011,0.629827806,0.627784207,1.695519493,252,297,,,,,0.700926372,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2011,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"130,317","175,275","176,300",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SPB,custom,"",
,TRUE,AC,2012,0.299987384,0.344766863,1.793236918,244,317,,,,,0.361494644,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2012,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"150,328","175,275","176,327",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SES,custom,"",
,TRUE,AC,2013,0.323806304,0.342313152,1.641286017,250,304,,,,,0.380973595,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2013,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"150,328","175,275","176,327",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",AC,custom,"",
,TRUE,AC,2014,0.307628943,0.336286085,1.516512528,253,319,,,,,0.379145453,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2014,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"175,328","175,275","176,327",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HIB,custom,"",
,TRUE,AC,2015,0.392087299,0.385393186,1.691023648,227,311,,,,,0.404662845,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2015,1,TRUE,1,20,none,average,"","",thresh,symmetric,no,,"180,328","180,275","180,327",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",NENS,custom,"",
,TRUE,AC,2016,0.467776655,0.521218122,1.886725442,260,281,,,,,0.566300751,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2016,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"180,328","180,275","180,327",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SAB,custom,"",
,TRUE,AC,2017,0.495140798,0.552311984,1.772644575,236,299,,,,,0.552800538,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2017,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"160,328","180,275","180,327",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HB,custom,"",
