"datetime_fitted","manual_fit","Region","Year","Annual_Mean","Annual_Median","Annual_StDev","t.start.","t.max_real.","t.max_fit.","t.end.","t.duration.","Magnitude.real.","Magnitude.fit.","Amplitude.real.","Amplitude.fit.","Flags","B0","h","sigma","beta","failure_code","RMSE","RMSLE","settings_region","settings_sat_alg","settings_concentration_type","settings_cell_size_model1","settings_cell_size_model2","settings_year","settings_composite","settings_yearday_slide","settings_percent","settings_outlier","settings_dailystat","settings_pixrange1","settings_pixrange2","settings_fitmethod","settings_bloomShape","settings_smoothMethod","settings_log_chla","settings_loessSpan","settings_t_range","settings_ti_limits","settings_tm_limits","settings_ti_threshold_type","settings_ti_threshold_percent","settings_ti_threshold_constant","settings_tm","settings_beta","settings_use_weights","settings_rm_bkrnd","settings_flag1_lim1","settings_flag1_lim2","settings_flag2_lim1","settings_flag2_lim2","settings_threshcoef","settings_fullrunoutput_png","settings_fullrunyears","settings_fullrunboxes","settings_box","settings_custom_name","settings_polystr"
"20250310_131239",FALSE,"CSS_V02",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250310_180425",TRUE,"CSS_V02",1998,0.455877714962346,0.410581425892158,1.94134780407739,46,77,77,108,62,50.4767703633966,45.0346138821075,2.34846859180028,1.37750372904569,1,-0.236800595718512,29.1801407128926,17.2557130846549,-0.00253922246756143,0,0.21517266495511,0.104384124746933,"atlantic","occciv6.0_chlpoly4","full","small","small","1998","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","17,171","52,145","67,146","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250310_180459",TRUE,"CSS_V02",1999,0.425600553970399,0.369480503990071,2.27796444928171,52,80,80,108,56,41.4306832527521,39.5541619612535,1.81566752558345,1.28108293677943,14,0.0717007629510609,21.7620998709434,15.6065144842584,-0.004738576294484,0,0.252349940735802,0.121537451590425,"atlantic","occciv6.0_chlpoly4","full","small","small","1999","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","17,171","52,145","67,146","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250310_180601",TRUE,"CSS_V02",2000,0.383586676775644,0.334756663452495,1.95018767596746,62,101,98,134,72,41.1208244106765,37.0795818650333,1.34120140968871,0.959513814314013,1,-0.103549290292644,28.0922922670932,19.5529460799937,-0.00359755260871493,0,0.16276334322446,0.0905768009353254,"atlantic","occciv6.0_chlpoly4","full","small","small","2000","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","17,171","52,145","67,146","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250310_180952",TRUE,"CSS_V02",2001,0.50314591877702,0.533290764793267,1.86695358260898,52,79,79,106,54,32.6422001973727,30.7175659503512,1.26969859223997,0.998418081713557,4,0.125158661117064,17.1511271634618,15.0491389669635,-0.00497139397324056,0,0.227420001083751,0.165699394339615,"atlantic","occciv6.0_chlpoly4","full","small","small","2001","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","17,171","52,121","54,146","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250310_181108",TRUE,"CSS_V02",2002,0.490459496894954,0.477182629725255,1.81385251408893,74,92,89,104,30,19.9361519935386,19.2611881835182,1.79515257198824,1.18730965014758,1,-0.0944196808477215,11.2333287527911,8.20469334210945,-0.00260613515414688,0,0.230784674081474,0.137958282977695,"atlantic","occciv6.0_chlpoly4","full","small","small","2002","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","17,171","52,121","54,146","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250310_181206",TRUE,"CSS_V02",2003,0.370125235385016,0.278616666246743,2.07726503345726,64,100,89,114,50,65.5068429424106,57.6360941756995,3.37019783695433,2.45788571204815,1,-0.192446238523242,31.933974894423,13.4499303102981,-0.00350735287727943,0,0.461233699695349,0.140945127000248,"atlantic","occciv6.0_chlpoly4","full","small","small","2003","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","13,171","53,121","58,146","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250310_181242",TRUE,"CSS_V02",2004,0.468770438751012,0.423541022512477,2.10025372084096,65,99,90,115,50,55.5053221588875,54.8104675752977,2.97575634345651,2.19294139497251,1,-0.0774688929877679,29.4451177521521,13.9153312070749,-0.00398413552399168,0,0.375129768828296,0.13352802479576,"atlantic","occciv6.0_chlpoly4","full","small","small","2004","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","13,171","53,121","58,146","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250310_181319",TRUE,"CSS_V02",2005,0.433030876089791,0.398247872725514,1.68619952162845,66,79,81,96,30,16.7929937565458,18.9231150246686,1.56288827593604,1.19058264989042,NA,-0.366768346863435,11.9220430332491,8.13175125273191,-0.000142596237137,0,0.209970250612709,0.132908487034127,"atlantic","occciv6.0_chlpoly4","full","small","small","2005","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","13,171","53,121","58,146","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250310_181344",TRUE,"CSS_V02",2006,0.498752313976494,0.502731974779973,1.83259687800359,59,93,83,107,48,30.6281927751679,30.2144093975739,1.5701608769803,1.16972550994243,1,-0.126915061177637,17.7746883422723,13.0250063186509,-0.00245100874698598,0,0.238512918252321,0.121041351144819,"atlantic","occciv6.0_chlpoly4","full","small","small","2006","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","13,171","53,121","58,146","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250310_181426",TRUE,"CSS_V02",2007,0.521432545434443,0.454201583236228,2.18598567350505,68,85,89,110,42,96.6898838911708,103.350959669802,5.75630254987182,5.42536177127314,NA,0.0385262817947303,32.9402300632764,11.6260931423275,-0.00450558306379724,0,0.440585351273086,0.120764070575579,"atlantic","occciv6.0_chlpoly4","full","small","small","2007","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","13,179","53,121","58,146","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250310_131239",FALSE,"CSS_V02",2008,0.514388941442168,0.494164539656004,1.67257836208804,60,101,91,122,62,11.4272589327528,10.8131218139571,0.473512775526344,0.289497599761413,15,-0.383480816501604,10.2889673843489,17.221061120908,-0.000207975283038387,0,0.161584538774511,0.146015376734047,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250310_131239",FALSE,"CSS_V02",2009,0.484940168790226,0.419006994599619,2.2239820069882,71,99,91,111,40,30.0838873615447,29.0058944143228,1.34879631400486,1.39262586012589,5,-0.000378645606651315,16.2411249002705,10.6771363104006,-0.00372818300258738,0,0.168856220350576,0.107174879208995,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250310_181508",TRUE,"CSS_V02",2010,0.461931888018142,0.426945883513879,1.8554950793324,47,66,71,95,48,19.9465600851854,20.1099314650978,1.30305429837107,0.72198032572561,1,0.0289687453739781,12.3973132098861,13.3054016303252,-0.00425214619963913,0,0.168635830764878,0.106266079646901,"atlantic","occciv6.0_chlpoly4","full","small","small","2010","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","13,179","47,112","48,134","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250310_181640",TRUE,"CSS_V02",2011,0.529087110599481,0.436011200738461,2.16522306985468,96,105,105,114,18,13.9873148861256,12.2272786531298,2.5680602675889,1.29413682225755,1,0.06837843474118,6.60557528782621,4.76145615197389,-0.00349925182912091,0,0.359769976132095,0.171390775881413,"atlantic","occciv6.0_chlpoly4","full","small","small","2011","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","13,179","47,112","48,134","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250310_181707",TRUE,"CSS_V02",2012,0.422117971815381,0.282518791687593,2.20337225230488,61,83,80,99,38,24.7025003293925,21.5317317171396,1.26756877331391,0.99961240528828,NA,0.222498751880976,11.7748621064738,10.5206692263039,-0.0059614661324244,0,0.224083947952319,0.127705579407147,"atlantic","occciv6.0_chlpoly4","full","small","small","2012","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","13,179","47,112","48,134","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250310_131239",FALSE,"CSS_V02",2013,0.535361700581138,0.471627956470663,2.05228087031717,81,101,101,121,40,22.979225033279,15.747844217484,2.37476730944106,0.697966112850084,12,-0.117485907669179,11.4765881703737,10.9499170225281,-0.00245464167987195,0,0.245073164551412,0.131686711897634,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250310_181856",TRUE,"CSS_V02",2014,0.554036422056895,0.484773993982437,2.10178277804544,76,86,86,96,20,15.2671271407692,22.3156233954053,2.23927133879911,2.07853044632545,2,0.0831892297931509,7.36869808534033,5.41654762082135,-0.00187777535281013,0,0.441802069423186,0.175014023122821,"atlantic","occciv6.0_chlpoly4","full","small","small","2014","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","13,179","47,112","48,134","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250310_131239",FALSE,"CSS_V02",2015,0.447044934861695,0.277775599831156,2.37505954309463,57,102,91,125,68,77.537204678112,70.7491472183214,4.19872116628255,2.12257017539648,15,-0.352449019638252,41.1018074456672,18.7703716405663,-0.00144925354776825,0,0.478467101392522,0.190424025646874,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250310_182003",TRUE,"CSS_V02",2016,0.460967633900871,0.348921702751661,2.14734790180007,90,97,96,102,12,4.07252647579573,1.91449990724643,0.992921397697649,0.268908323800976,12,0.498413913982359,1.24716990682232,3.15617285026279,-0.00739482767839648,0,0.349401831930996,0.121350227307565,"atlantic","occciv6.0_chlpoly4","full","small","small","2016","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","13,166","47,112","67,144","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250310_182040",TRUE,"CSS_V02",2017,0.528307158810216,0.42026405903671,2.11018807183832,83,98,95,107,24,14.6975296598037,14.0565234905043,1.01447745949653,1.05335441609765,NA,0.091683390299122,8.45487343009106,6.68059058615149,-0.00432802880869279,0,0.0988150145981547,0.0810947818645482,"atlantic","occciv6.0_chlpoly4","full","small","small","2017","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","31,170","52,168","91,169","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250310_182113",TRUE,"CSS_V02",2018,0.405019525553287,0.258490575999218,2.40553538329008,87,96,96,105,18,22.5907670942475,24.4366978819177,2.33311015771895,2.9769709002767,1,0.213630515652371,9.95918826895108,4.56629569940011,-0.00569834961935819,0,0.279888443156027,0.137537624615036,"atlantic","occciv6.0_chlpoly4","full","small","small","2018","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","31,170","52,168","91,169","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250310_182148",TRUE,"CSS_V02",2019,0.521655614582791,0.50394839136537,2.19275021781949,74,86,91,108,34,62.6346185918759,58.029319047356,5.41379259513103,3.60524342203619,15,-0.0453255478918305,23.6532519461334,9.44107798244527,-0.00386173548482391,0,0.486420632838687,0.0954366660608511,"atlantic","occciv6.0_chlpoly4","full","small","small","2019","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","31,170","52,168","91,169","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250310_182248",TRUE,"CSS_V02",2020,0.523067534445667,0.501530700083326,1.85049508501861,63,73,79,95,32,16.4865030435463,16.6655594619069,1.22683167742282,0.915419024352708,1,0.0448578820931932,7.98913159910967,8.6790009259277,-0.00261862740362633,0,0.216654015817353,0.126414243872038,"atlantic","occciv6.0_chlpoly4","full","small","small","2020","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","31,170","52,146","69,147","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250310_182323",TRUE,"CSS_V02",2021,0.537761456716432,0.400592069766528,2.08165926974759,51,79,77,103,52,74.613581225062,72.5682671091028,2.97993956351048,2.8268051542346,5,-0.116650787639384,28.2710213286659,14.0759107230258,-0.00205991389725825,0,0.313019447747402,0.103328969442507,"atlantic","occciv6.0_chlpoly4","full","small","small","2021","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","36,183","53,131","77,155","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250310_182422",TRUE,"CSS_V02",2022,0.613860358821294,0.435008559570526,2.70034363356302,35,67,63,91,56,153.504554825549,161.006987141056,6.73193659360127,5.30782957081838,NA,0.698970004336019,25.3241199906898,15.5485191474149,-0.0081536784600149,0,0.487837025428693,0.123260797910443,"atlantic","occciv6.0_chlpoly4","full","small","small","2022","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","34,183","53,129","62,130","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250310_131239",FALSE,"CSS_V02",2023,0.69868646322042,0.547732970314065,2.36581486796663,68,78,91,114,46,37.2621177827571,38.1523252798588,1.90635660649243,1.50585135428982,5,0.234314233941019,14.2058061768779,12.3829317976797,-0.00360492882152996,0,0.583800566293487,0.231241278906215,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250310_131239",FALSE,"CSS_V02",2024,0.495176171666365,0.461728849483418,2.0537975268845,74,105,91,108,34,11.0345444156389,7.59455156562732,0.673720869022464,0.386202512812489,125,-0.121576538106207,5.49378451444118,8.96586543835624,-0.00186765190513336,0,0.372670689382693,0.277522515517436,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250310_131239",FALSE,"ESS_V02",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250310_131239",FALSE,"ESS_V02",1998,0.416739987789931,0.418919470585715,2.11213961556823,72,99,99,126,54,77.6867045961358,74.9903298766384,5.6293733461584,3.26125955561763,1,-0.896704193670764,49.9954023519074,14.9884830112706,0.00101163390049449,0,0.443625992902318,0.14208687488893,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250310_190442",TRUE,"ESS_V02",1999,0.629394956075542,0.538051189967082,2.33796784051271,52,78,78,104,52,53.7329220006512,52.9391243974804,2.80713143725709,2.02876435251501,14,-0.202958849248334,30.2291583832939,14.4917634496685,-0.00324162211963185,0,0.265163884939945,0.120068460377454,"atlantic","occciv6.0_chlpoly4","full","small","small","1999","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","17,171","52,145","67,146","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","ESS_V02","",NA
"20250310_131239",FALSE,"ESS_V02",2000,0.613249931015309,0.616705463863108,1.96946526664941,72,105,99,126,54,65.4818721884517,68.6202204301133,3.46994543880019,2.68168490471604,NA,-0.317462437445415,34.2510080047111,14.6585908050689,-0.00133634465322734,0,0.304217230833321,0.106715685334594,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250310_190522",TRUE,"ESS_V02",2001,0.582319486464647,0.642550125771739,2.22175026964451,93,118,113,133,40,61.4105257425362,56.8675153485495,3.69012792012519,3.04195719489277,NA,0.162377920842029,28.1653530861274,10.9917921347241,-0.00582406808531994,0,0.332007555621035,0.144387287809554,"atlantic","occciv6.0_chlpoly4","full","small","small","2001","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","17,171","52,121","54,146","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","ESS_V02","",NA
"20250310_190554",TRUE,"ESS_V02",2002,0.630502726091352,0.666480794412258,2.19584637185141,82,97,105,128,46,66.2382022519976,77.3071884654476,3.92560500800721,3.58960567402394,2,0.117632263039585,32.2925886235438,12.6473712213072,-0.00511875888524152,0,0.465651363063662,0.195618205017008,"atlantic","occciv6.0_chlpoly4","full","small","small","2002","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","17,171","52,121","54,146","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","ESS_V02","",NA
"20250310_131239",FALSE,"ESS_V02",2003,0.501033655117407,0.469807835801009,2.34523003175019,72,108,100,128,56,92.6933730014923,87.1620674059063,4.34398964666614,3.51052796980501,NA,-0.456822926235954,45.8289877678792,15.4453735969322,-0.00152109768642546,0,0.563223338706511,0.137028377531512,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250310_131239",FALSE,"ESS_V02",2004,0.536089783672076,0.533019271720768,1.96333816592799,81,113,104,127,46,79.9974987666096,73.4301797390154,6.11349523676198,3.60567360627543,1,-0.331026639432371,33.9259121959559,12.297242925491,-0.0016990972250438,0,0.567085059531804,0.128547535266395,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250310_190629",TRUE,"ESS_V02",2005,0.492587679959209,0.453484972405806,1.90076468724266,75,97,92,109,34,53.2095057976572,52.867931036862,3.6219134268759,3.40460192411556,NA,-0.19560952343023,24.1445716567313,9.22028558856224,-0.00299939008705443,0,0.289025223424021,0.118480153251224,"atlantic","occciv6.0_chlpoly4","full","small","small","2005","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","13,171","53,121","58,146","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","ESS_V02","",NA
"20250310_131239",FALSE,"ESS_V02",2006,0.634964410138723,0.650399044953838,2.03282998679971,67,95,96,125,58,78.6740725217058,65.6472152812238,4.63707613270774,2.3045999301749,12,-0.334034370462251,33.6399642069801,15.8853880159463,-0.000845886006942703,0,0.562620917342397,0.176448606991438,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250310_131239",FALSE,"ESS_V02",2007,0.621509931677797,0.51439991781529,2.16686539024184,66,89,97,128,62,135.348796786092,130.757076358485,6.33424047925175,4.88457944568308,NA,-0.699840086312009,56.2105529138207,17.2775619038327,0.00116696598542337,0,0.619020151068711,0.143849807231483,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
