datetime_fitted,manual_fit,Region,Year,Mean,Median,StDev,t.start.,t.max_real.,t.max_fit.,t.end.,t.duration.,Magnitude.real.,Magnitude.fit.,Amplitude.real.,Amplitude.fit.,Flags,B0,h,sigma,beta,failure_code,RMSE,settings_region,settings_sat_alg,settings_concentration_type,settings_cell_size_model1,settings_cell_size_model2,settings_year,settings_composite,settings_log_chla,settings_yearday_slide,settings_percent,settings_outlier,settings_dailystat,settings_pixrange1,settings_pixrange2,settings_fitmethod,settings_bloomShape,settings_smoothMethod,settings_loessSpan,settings_t_range,settings_ti_limits,settings_tm_limits,settings_ti_threshold_type,settings_ti_threshold_percent,settings_ti_threshold_constant,settings_tm,settings_beta,settings_use_weights,settings_rm_bkrnd,settings_flag1_lim1,settings_flag1_lim2,settings_flag2_lim1,settings_flag2_lim2,settings_threshcoef,settings_fullrunoutput_png,settings_fullrunoutput_statcsv,settings_fullrunyears,settings_fullrunboxes,settings_box,settings_custom_name,settings_polystr
,TRUE,SPB,2023,0.455215625,0.390551095,1.959060959,90,106,113,136,46,33.65938778,30.21877121,1.501443454,1.282497074,,-0.271495104,23.75630972,12.72567271,-0.002469139,0,0.133030627,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2023,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"20,200","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",NENS,custom,"",
,TRUE,SES,2003,0.665668025,0.697207193,3.440607816,100,121,123,146,46,97.65959688,74.08042556,12.34533646,3.520447998,12,0.240232184,34.85890412,12.65380444,-0.006151358,0,0.165663663,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2003,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"60,205","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SAB,custom,"",
,TRUE,SES,2004,0.489432986,0.480422299,2.371799176,86,113,114,142,56,68.79397601,71.56353879,3.176783076,2.723370081,,-0.173851345,39.88479211,15.51377706,-0.003278026,0,0.116538273,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2004,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"1,190","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HB,custom,"",
,TRUE,SES,2005,0.42019607,0.317575356,2.413862591,77,106,100,123,46,44.28252276,48.87627869,2.944159677,2.295248401,,-0.312651396,31.85484058,12.51933238,-0.002974956,0,0.112390569,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2005,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"1,190","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",FP,custom,"",
,TRUE,SES,2006,0.455654663,0.435816717,3.85944617,75,97,99,123,48,175.5449962,130.9392328,16.21361466,6.770432224,12,-0.234763652,49.86966522,13.23310838,-0.004284962,0,0.163772251,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2006,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"1,190","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SPB,custom,"",
,TRUE,SES,2007,0.400789212,0.414161644,3.371211015,97,112,114,131,34,166.6470116,56.90528167,12.71502491,3.95965549,12,0.015831813,28.51024247,9.083479583,-0.005660734,0,0.147345188,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2007,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"1,190","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SES,custom,"",
,TRUE,SES,2008,0.648142325,0.503693545,4.431966949,82,114,107,132,50,146.7964302,150.3552225,9.952966058,7.59222924,,-0.087967434,50.8688543,13.50957288,-0.004859376,0,0.18664041,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2008,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"10,200","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",AC,custom,"",
,TRUE,SES,2009,0.778518848,0.76770593,3.642553948,44,73,90,136,92,312.6728556,103.5575529,27.17828425,2.154196681,125,0.31352765,54.40475498,25.27224941,-0.008604033,0,0.327280586,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2009,1,TRUE,1,5,none,average,"","",gauss,symmetric,loess,0.2,"10,170","60,151","90,169",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HIB,custom,"",
,TRUE,SES,2010,0.704786956,0.536434733,2.876338205,71,85,90,109,38,141.0014937,64.49799195,16.38659838,3.578304826,125,-0.093729637,25.5901694,10.48044363,-0.003088445,0,0.271658148,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2010,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"3,155","60,151","90,154",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",NENS,custom,"",
,TRUE,SES,2011,1.309666041,1.69939943,2.150174171,32,85,93,154,122,142.4513357,115.7910366,2.953955789,1.694791662,12,0.249956953,56.3446582,33.75521532,-0.00624924,0,0.155549878,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2011,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"3,155","60,151","90,154",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SAB,custom,"",
