"datetime_fitted","manual_fit","Region","Year","Mean","Median","StDev","t.start.","t.max_fit.","t.max_real.","t.end.","t.duration.","Magnitude.real.","Magnitude.fit.","Amplitude.real.","Amplitude.fit.","Flags","B0","h","sigma","beta","failure_code","RMSE","settings_region","settings_sat_alg","settings_concentration_type","settings_cell_size_model1","settings_cell_size_model2","settings_year","settings_composite","settings_log_chla","settings_yearday_slide","settings_percent","settings_outlier","settings_dailystat","settings_pixrange1","settings_pixrange2","settings_fitmethod","settings_bloomShape","settings_smoothMethod","settings_loessSpan","settings_t_range","settings_ti_limits","settings_tm_limits","settings_ti_threshold_type","settings_ti_threshold_percent","settings_ti_threshold_constant","settings_tm","settings_beta","settings_use_weights","settings_rm_bkrnd","settings_flag1_lim1","settings_flag1_lim2","settings_flag2_lim1","settings_flag2_lim2","settings_threshcoef","settings_fullrunoutput_png","settings_fullrunoutput_statcsv","settings_fullrunyears","settings_fullrunboxes","settings_box","settings_custom_name","settings_polystr"
"20230322_094441",FALSE,"CSS_V02",2003,0.458909097,0.293598188,2.530425412,69,91,97,113,44,73.50500291,62.44323794,5.628783761,3.024176614,125,-0.183234625,27.897018,11.83787051,-0.002454445,0,0.194863241,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230321_093736",TRUE,"CSS_V02",2004,0.575595947675828,0.439920114974088,2.40221929452048,58,87,102,116,58,66.9440315024651,61.2027325041034,3.33825520622111,2.09993246109901,1,-0.193206370279959,32.7465466690633,16.0798360307406,-0.00257928043161901,0,0.168662923482497,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2004","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","27,179","56,92","57,100","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CSS_V01,CSS_V02,ESS_V01,ESS_V02,GB_V01,GB_V02,LS_V01,LS_V02,WSS_V01,WSS_V02","CSS_V02","",NA
"20230321_093554",TRUE,"CSS_V02",2005,0.498718848008345,0.463960966064474,1.60735124422743,68,83,68,98,30,15.3905253628717,15.8430178934089,1.27496762013411,0.989312118322096,NA,-0.278070767093219,11.2002423430127,8.09707860990077,-0.00163097556765422,0,0.124664113242162,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2005","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","27,118","56,92","57,100","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CSS_V01,CSS_V02,ESS_V01,ESS_V02,GB_V01,GB_V02,LS_V01,LS_V02,WSS_V01,WSS_V02","CSS_V02","",NA
"20230321_093442",TRUE,"CSS_V02",2006,0.695581304261275,0.699609969991953,1.66240668242525,49,82,80,115,66,23.2569753143367,27.1869075397372,1.38260609583173,0.728816540119312,12,-0.241002889468788,18.5321064221361,18.0612095415803,-0.00111357479371617,0,0.143411687666488,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2006","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","17,174","45,108","46,122","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CSS_V01,CSS_V02,ESS_V01,ESS_V02,GB_V01,GB_V02,LS_V01,LS_V02,WSS_V01,WSS_V02","CSS_V02","",NA
"20230321_093256",TRUE,"CSS_V02",2008,0.558542831231718,0.523536954936882,1.43889669799547,62,86,99,110,48,14.743193129782,14.6122661011756,0.847437708060869,0.524986205056114,1,-0.332555169041305,11.3636571934212,13.2261346470207,-0.000315160481287958,0,0.118992172995156,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2008","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","22,144","45,108","46,122","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CSS_V01,CSS_V02,ESS_V01,ESS_V02,GB_V01,GB_V02,LS_V01,LS_V02,WSS_V01,WSS_V02","CSS_V02","",NA
"20230321_092943",TRUE,"CSS_V02",2010,0.674605353746487,0.63752139052162,2.15466304139799,53,82,93,111,58,54.4577747624163,34.5327181179648,7.13146693921797,1.07081923157057,12,0.0673853219959025,19.6765319553515,15.9331880778276,-0.00441241562212454,0,0.183055485754962,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2010","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","14,153","51,90","52,114","percent_thresh","20","0.1","TRUE","TRUE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CSS_V01,CSS_V02,ESS_V01,ESS_V02,GB_V01,GB_V02,LS_V01,LS_V02,WSS_V01,WSS_V02","CSS_V02","",NA
"20230322_094441",FALSE,"CSS_V02",2011,0.614562379,0.53956841,1.804572341,97,106,105,115,18,23.65938885,22.56462725,5.12988029,2.581658053,1,0.008669447,8.425700879,4.643595775,-0.00216737,0,0.166618953,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230321_092738",TRUE,"CSS_V02",2012,0.644311682123484,0.728758583913473,2.00894047570917,62,81,78,100,38,24.796373305483,23.2498228029147,1.50591334650962,1.09787996413764,1,0.255564397383205,12.0061540616907,10.3598876756374,-0.00609469739441832,0,0.1055713246117,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2012","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","30,153","51,90","52,114","percent_thresh","20","0.1","TRUE","TRUE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CSS_V01,CSS_V02,ESS_V01,ESS_V02,GB_V01,GB_V02,LS_V01,LS_V02,WSS_V01,WSS_V02","CSS_V02","",NA
"20230321_091231",TRUE,"CSS_V02",2013,0.637174612836223,0.612762275189902,1.97804955954922,86,103,101,120,34,52.7810274019315,28.4562920937972,7.40458110982728,1.64417390821381,12,0.0381009617252751,14.7088122927975,9.00045808239381,-0.00353994451023426,0,0.166834518217672,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2013","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","30,167","51,90","52,114","percent_thresh","20","0.1","TRUE","TRUE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CSS_V01,CSS_V02,ESS_V01,ESS_V02,GB_V01,GB_V02,LS_V01,LS_V02,WSS_V01,WSS_V02","CSS_V02","",NA
"20230321_091058",TRUE,"CSS_V02",2014,0.944128656069305,0.820407136833003,1.79683237392418,76,82,81,88,12,18.2978208600199,19.1395611354568,5.21600214224137,3.08649539547647,1,-0.113635171929365,5.84475868121431,3.30866112321772,-7.50068569426923e-05,0,0.165395746866671,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2014","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","30,124","51,90","52,100","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CSS_V01,CSS_V02,ESS_V01,ESS_V02,GB_V01,GB_V02,LS_V01,LS_V02,WSS_V01,WSS_V02","CSS_V02","",NA
"20230322_094441",FALSE,"CSS_V02",2015,0.588933932,0.435573682,2.274602245,83,99,98,115,32,48.23681732,43.0687228,3.930430627,2.668073446,1,0.151183564,16.0875908,8.673516339,-0.003815163,0,0.178893656,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230321_170617",TRUE,"CSS_V02",2016,0.470955363077924,0.463577474125138,1.58662132176626,83,99,86,115,32,10.8130581127123,12.6220161170949,1.36139617818499,0.706965996519738,12,0.0539398841043892,7.49583884297011,8.42178134100423,-0.00309750703638088,0,0.0952042373460692,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2016","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","63,201","66,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CSS_V01,CSS_V02,ESS_V01,ESS_V02,GB_V01,GB_V02,LS_V01,LS_V02,WSS_V01,WSS_V02","CSS_V02","",NA
"20230321_085700",TRUE,"CSS_V02",2017,0.581306516345869,0.611616875921868,1.73617262853039,80,94,96,108,28,16.3540679279849,16.0612296315734,1.42452370977221,1.06886530684686,NA,0.0660563616807144,8.91514199047245,7.38723809049029,-0.00366647622786253,0,0.115192519402566,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2017","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","25,157","56,96","57,124","percent_thresh","20","0.1","TRUE","TRUE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CSS_V01,CSS_V02,ESS_V01,ESS_V02,GB_V01,GB_V02,LS_V01,LS_V02,WSS_V01,WSS_V02","CSS_V02","",NA
"20230322_094441",FALSE,"CSS_V02",2018,0.412961577,0.317003172,2.128087749,81,94,90,107,26,35.18808678,40.34503465,3.640830673,3.208917321,NA,-0.026114367,16.07733557,7.134461127,-0.003276122,0,0.145558361,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"CSS_V02",2019,0.565110867,0.470871007,2.309851358,74,93,86,112,38,71.17159504,58.75527199,13.81783863,3.264744156,12,-0.246008119,24.44979901,10.35104654,-0.001395733,0,0.166403064,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230321_085445",TRUE,"CSS_V02",2020,0.773879762504235,0.702536425549659,1.61617639552315,69,83,89,97,28,32.5142962870998,22.316458722987,3.50819336854115,1.46495439707084,12,-0.221110973606558,9.70237442828383,7.60752075650407,0.000472494175468824,0,0.139276649835061,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2020","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","25,144","56,96","57,124","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CSS_V01,CSS_V02,ESS_V01,ESS_V02,GB_V01,GB_V02,LS_V01,LS_V02,WSS_V01,WSS_V02","CSS_V02","",NA
"20230321_085314",TRUE,"CSS_V02",2021,1.04531121652697,0.800183720948376,2.08906318712369,42,75,70,108,66,92.3699112198566,81.2051259597683,4.7113101881017,2.40456878410961,1,-0.199000499585124,31.7719521964535,17.9817252032085,-0.000392164084157621,0,0.171927482258326,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2021","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","10,166","34,96","35,124","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CSS_V01,CSS_V02,ESS_V01,ESS_V02,GB_V01,GB_V02,LS_V01,LS_V02,WSS_V01,WSS_V02","CSS_V02","",NA
"20230321_085041",TRUE,"CSS_V02",2022,1.23088924497431,0.966730922433122,2.49395693093162,34,56,69,78,44,162.510852019134,160.201561971973,10.8527611403486,7.65546746362505,1,0.247946674604945,26.0039036049961,11.7516397607024,-0.00331744625150314,0,0.208086871235978,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","10,148","34,123","35,124","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CSS_V01,CSS_V02,ESS_V01,ESS_V02,GB_V01,GB_V02,LS_V01,LS_V02,WSS_V01,WSS_V02","CSS_V02","",NA
"20230322_094441",FALSE,"ESS_V02",2003,0.618259644,0.454072644,2.817003463,79,103,109,127,48,78.09977401,71.03422434,6.461087314,3.167092016,1,-0.277412837,33.79543281,13.23608235,-0.001910681,0,0.165791328,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"ESS_V02",2004,0.5528924,0.439776543,2.171821521,85,106,111,127,42,67.79724161,56.57905627,4.299003317,2.793607078,12,-0.111494403,25.07663303,11.39237192,-0.002441578,0,0.146003128,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"ESS_V02",2005,0.498170902,0.456001215,1.942655995,69,91,92,113,44,45.71050342,37.01964413,4.359953471,1.669214654,125,-0.414069747,21.98840249,11.91879908,-0.000123943,0,0.173962312,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"ESS_V02",2006,0.666925593,0.604842914,2.362913017,79,99,102,119,40,67.42444986,64.69715181,14.77127812,3.369580026,1,-0.253977205,24.80232234,10.91971152,-0.000676964,0,0.223269519,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"ESS_V02",2008,0.706864662,0.603818162,2.086275744,91,108,106,125,34,42.37978232,39.12239658,6.51190787,2.311375115,1,-0.187862585,17.56863678,9.172977084,-0.001206424,0,0.172876825,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230321_115603",TRUE,"ESS_V02",2010,0.755716496835115,0.647081805814794,2.46189935470668,63,86,79,109,46,101.306840936214,81.3970047364488,8.26280709917735,3.84886865428336,12,-0.234722377886914,30.425364707491,12.3086013542859,-0.00138088110994971,0,0.180733855697725,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2010","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","36,161","67,92","76,141","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CSS_V01,CSS_V02,ESS_V01,ESS_V02,GB_V01,GB_V02,LS_V01,LS_V02,WSS_V01,WSS_V02","ESS_V02","",NA
"20230322_094441",FALSE,"ESS_V02",2011,0.888769088,0.649325547,2.595259333,83,98,100,113,30,81.24038186,73.44018271,19.07683991,5.308456614,1,-0.172504624,20.73319861,8.146046449,-0.000753343,0,0.173894827,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"ESS_V02",2012,0.670618473,0.493860622,2.497269233,74,91,101,108,34,118.877092,72.49684341,15.90037619,4.786514531,125,-0.307580849,24.44911131,9.073420538,-0.00054079,0,0.184351734,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"ESS_V02",2013,0.547726142,0.447685218,2.262368629,99,110,112,121,22,132.7892273,66.96577938,15.8851564,7.268625484,12,-0.227465083,17.87145603,5.793675591,-0.001048726,0,0.155610464,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"ESS_V02",2014,0.631553652,0.622058075,2.005860211,75,101,108,127,52,53.35942316,49.34420035,3.332442454,1.794206851,1,-0.171952177,23.89272684,14.47464907,-0.001238149,0,0.195081664,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"ESS_V02",2015,0.589710493,0.460433441,2.093763436,85,104,109,123,38,41.0179811,36.66932426,3.145643712,1.879001581,1,-0.192221979,18.71708692,10.43812364,-0.001502943,0,0.131032222,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"ESS_V02",2016,0.517876942,0.40804539,1.892694604,68,91,80,114,46,67.61537127,56.99790902,4.585900881,2.435393075,125,-0.177845414,25.00370702,12.80583157,-0.001489095,0,0.128426075,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"ESS_V02",2017,0.585992041,0.48558816,2.050671707,85,104,100,123,38,45.00885694,49.08088669,3.045370162,2.657634905,NA,-0.1896961,20.56446516,10.14062643,-0.001168979,0,0.153475414,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"ESS_V02",2018,0.522279545,0.407231127,2.399612304,75,96,101,117,42,99.54049863,105.6870513,7.518315303,5.820439025,NA,-0.194163167,32.28801927,11.15124417,-0.001713577,0,0.170177672,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"ESS_V02",2019,0.585741264,0.424940765,2.524645023,72,93,88,114,42,93.55113111,83.26396201,5.74191015,4.468927849,NA,-0.346077019,31.36438705,11.29002434,-0.000825475,0,0.134863039,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"ESS_V02",2020,0.53868674,0.474710445,1.958252514,76,103,108,130,54,49.03255077,46.1647891,3.715315013,1.704949809,1,-0.263622752,27.09331248,14.56035148,-0.001556197,0,0.104286969,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"ESS_V02",2021,0.796041978,0.637066425,2.203212404,79,95,83,111,32,114.2171166,85.75007071,8.34323552,5.778365975,12,-0.138295886,22.0326414,8.720913523,-0.000662141,0,0.18821808,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"ESS_V02",2022,0.612839744,0.506320927,1.936270735,102,112,113,122,20,14.89574658,16.66267232,2.189726052,1.484920732,1,0.309282011,6.570691247,5.559979569,-0.003840125,0,0.189800938,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"GB_V02",2003,2.67588052,2.615362093,1.905431015,95,113,118,131,36,147.6317687,166.3708259,19.75021067,9.18027412,1,0.087937671,17.37720942,9.659957406,0.002209083,0,0.159160904,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"GB_V02",2004,3.491394966,2.782343408,2.050067224,61,91,75,121,60,398.8063374,329.8699084,25.7610481,10.99858041,125,0.218844256,32.34065926,16.40131498,0.001245565,0,0.197342866,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"GB_V02",2005,2.633767876,2.711950504,1.628378455,78,95,106,112,34,64.47430661,57.90677941,8.649634941,3.059160154,1,0.283805336,8.486837476,9.011258207,0.000667237,0,0.18252364,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"GB_V02",2006,3.167443138,2.792918879,1.712634751,80,92,89,104,24,71.47592586,49.43220087,7.593416507,3.684320504,12,0.374082769,6.027123859,6.395075433,0.000580554,0,0.201657416,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"GB_V02",2008,3.017769218,2.91461224,1.639446409,72,91,93,110,38,106.6017328,113.2444353,7.810741982,5.303004982,15,0.47242234,12.4500998,10.58546754,-0.00040679,0,0.167432306,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
